SpindleSpeed_max,SpindleSpeed_mean,ServoCurrent_X_max,ServoCurrent_X_mean,SpindleLoad_max,SpindleLoad_mean,SpindleLoad_std
2231.09,1272.9297959183673,1241.29,147.98904761904762,32065.65372,3479.6356602309784,5035.872932984886
2226.04,1246.9864,563.58,133.522,31854.68997,3156.8364267243514,4925.708724854127
2224.02,1275.4985616438355,1556.41,157.04808219178082,32047.5525,3480.858879822889,4909.80052887297
2231.09,1257.14768707483,956.47,144.8765986394558,31398.35884,3121.524318236745,4895.12956806661
2223.01,1287.9506164383563,1575.6,160.34787671232877,31398.02756,3474.5255785013624,5088.252627374052
2227.05,1278.4263945578232,815.07,149.8922448979592,31483.60991,3268.9941623175414,4895.996465851773
2228.06,1265.9010204081633,481.77,132.85278911564626,31689.93372,2319.627454545455,4482.744116117701
2215.9147500000004,1324.5645,1037.169,136.75536486486487,32007.16765,3130.9756346111867,5548.552286291332
2227.05,1261.49,987.78,151.9504054054054,31690.265,3478.861816234652,5044.138442083029
2226.04,1272.9735616438356,1444.3,166.69842465753428,32175.15994,2715.8202157188844,4626.245515034174
2226.04,1278.6115753424658,1059.49,143.35773972602738,31854.56372,3496.0185726712334,5066.807936350125
2226.04,1284.9690410958904,894.86,135.6167123287671,31692.47488,3483.507065848033,5092.367420590767
2225.03,1105.7109467455623,1372.59,151.77491124260357,31181.13006,3301.576992488152,4858.321370238395
2228.06,1112.2925595238096,874.66,142.6925595238095,31985.50012,2846.3072705981112,4545.449959972202
2228.06,1128.8757831325302,1283.71,161.00373493975903,31989.54012,3733.773921587517,5058.695307493963
2223.01,1125.194759036145,730.23,139.51385542168674,31860.90753,2972.3135155266013,4801.859371261111
2226.04,1260.4458783783784,1138.27,149.07054054054052,32028.83619,3687.339113763587,5093.883007772369
2212.8999,1338.5035376712328,781.5885000000001,124.7820410958904,31717.0450894,3368.779081483696,5710.04567176914
2224.02,1274.7652739726027,744.37,138.6467123287671,31403.01494,3743.0878683152177,5190.950610699218
2225.03,1237.5843918918918,1418.04,155.15783783783783,31506.79244,3627.7415140625,5049.864210855937
2225.03,1164.743291925466,1135.24,150.41472049689443,31692.93241,3647.217921793478,4940.408052147229
2227.05,1140.4015337423314,785.78,143.12877300613496,31514.44622,2984.225327273756,4676.275513709881
2226.04,1265.9872297297295,1317.04,152.51,31866.55747,3578.291360392954,5042.571642915418
2226.04,1184.1227215189874,1394.81,149.51196202531645,31506.445,3585.089288165761,4954.952637239523
2214.9098,1243.3288575949368,1464.5505,134.56076582278482,31821.50945,3226.580359349185,5450.447900963476
2226.04,1113.1288622754491,909.0,139.44047904191618,32128.1,3180.6351084823527,4981.862376890951
2214.9098,1168.7853053892215,954.45,125.49643113772456,32449.381,2862.5715976341176,5480.048614580047
2224.02,1215.277612903226,991.82,153.5851612903226,32077.15762,3214.6339246772227,4823.060078195964
2225.03,1195.1213461538462,1474.6,153.8372435897436,31871.54384,3644.037581370421,5143.671111628549
2232.1,1211.0752597402598,1314.01,158.8061038961039,31603.32622,3290.131542607626,4941.097163653963
2225.03,1187.6564102564105,1377.64,147.56358974358974,31777.961280000003,3620.8980271467394,5109.742286852086
2225.03,1214.347922077922,1407.94,157.7501948051948,31398.10634,3322.78691625,4954.037234740278
2231.09,1209.147077922078,1407.94,151.97876623376624,31504.06241,3542.710928136055,4989.551889112548
2231.09,1198.1448717948715,1589.74,154.09621794871794,31778.62384,3146.026824668305,4804.112191857284
2225.03,1203.3035064935066,1088.78,155.10058441558442,32047.34747,3591.332392721088,5026.43929984504
2231.09,1212.413181818182,1567.52,160.80642857142857,31997.5575,3261.9660312330457,4964.34410815888
2231.09,1183.2408974358975,1383.7,141.95032051282053,31599.52256,3515.853996484268,4931.25659556571
2225.03,946.2102551020408,1590.75,162.3575,31693.295,3205.81200763285,4990.609487310408
2227.05,1013.814945652174,1571.56,159.84347826086957,31170.65131,2369.485272809395,4453.583105204124
2227.05,916.9506403940886,1590.75,163.82399014778326,31934.495120000003,2308.842064686118,4383.278581604913
2215.9147500000004,962.798172413793,1670.2875,147.44159113300495,32253.840071200004,2077.957858217507,4821.6064397654045
2227.05,1247.0497297297295,660.54,144.63472972972974,31558.28628,3611.57536486413,4989.735652503429
2227.05,1095.071705882353,1000.91,150.50782352941178,31423.8775,2918.0513731969027,4785.152926010246
2227.05,1073.1702717647058,980.8918,145.99258882352942,32995.071375,2830.509832000996,5024.410572310759
2228.06,1201.7045161290323,1139.28,148.80883870967742,31399.447620000003,3529.4979734693875,5014.959721108395
2214.9098,1278.4703806451614,1648.017,136.87194193548387,31714.8294322,2936.2380108553616,5446.278826191163
2226.04,1217.5908387096774,1569.54,152.07993548387097,31400.82122,3262.4866787281794,4951.162569264693
2216.9197,1204.773824074074,918.393,124.9931111111111,32251.8325144,2838.3616822334966,5257.944156258581
2228.06,1147.4036419753086,874.66,138.88123456790123,31932.50744,3153.735202481663,4779.949232962345
2228.06,1248.946891891892,1092.82,147.33716216216217,32030.58753,3563.126998722826,5072.186917124932
2228.06,1189.41974522293,1084.74,149.20337579617836,31201.07756,3198.805973579336,4870.843994275884
2224.02,1260.954081632653,1306.94,152.9909523809524,31599.96494,3534.5096291541613,5033.8640691257615
2227.05,1211.986883116883,1584.69,158.77987012987012,31288.64759,3400.888515223097,4997.973493289256
2225.03,1212.3960784313726,1584.69,137.8550980392157,31857.35738,3526.3753698505434,4978.956649701462
2225.03,782.9951046025104,1570.55,154.61874476987447,31739.36009,3574.0383072229824,5092.691352814247
2226.04,752.773036437247,1570.55,153.9002834008097,31858.27244,3290.5212862673397,5057.436097011319
2224.02,1148.8874691358023,1405.92,164.91055555555556,31224.89134,1553.5259908538787,3734.225759058163
2226.04,1218.8798051948054,916.07,146.33850649350651,32053.17012,2980.819601561086,4864.309664082544
2225.03,1265.8048299319728,728.21,140.82972789115644,31691.00634,3269.515883048327,4930.0356979154285
2226.04,1241.7680666666668,1202.607,141.10345850340136,33077.425563000004,3419.527990823913,5296.8277129746
2226.04,1267.1102721088437,1227.15,145.46748299319728,31502.31006,3525.286588478261,5044.597821880571
2224.02,1260.4456462585035,1371.58,154.66741496598638,31776.77756,3531.28020863388,4981.702660082296
2226.04,1232.301,899.7282,133.3391693877551,33552.115968,3431.782310041384,5214.586468784733
2226.04,1257.45,918.09,137.4630612244898,31954.39616,3537.9199072591587,4966.272827414032
2230.08,927.39,888.8,155.45,31997.09997,3563.069858247283,5070.129357953826
2224.02,1033.743370165746,1180.69,140.32303867403314,31599.98009,3565.294702681259,5080.307752173536
2226.04,851.5310000000001,662.5600000000001,144.91663636363634,31599.00241,3548.4264877611936,5077.8969850194535
2228.06,1232.4508496732028,995.86,138.30398692810456,30770.28125,3397.0570441600003,4933.58986795632
2225.03,1258.109866666667,1409.96,167.35026666666667,31691.96988,2398.8837168194573,4352.970346589709
2226.04,1085.5816666666667,582.77,137.63354166666667,32020.23503,3187.01112789601,4896.2020195432215
2223.01,1248.2681818181818,995.86,156.0777922077922,31613.457530000003,3356.3474658569053,4892.515889989203
2232.1,1331.26,991.82,173.0,31932.254940000003,3497.8957060215057,4913.064025293689
2226.04,1253.43033557047,1409.96,154.69946308724832,31902.15997,3743.5302294422313,5172.254647411844
2226.04,1248.6562666666666,961.52,145.77666666666667,29910.70762,3349.6142468266667,4745.957893005471
2226.04,1223.6831413333332,942.2896,141.40336666666667,31406.243001000003,3249.1258194218667,4983.255787655745
2232.1,1256.1329054054056,703.97,141.4,31504.59872,3475.8172607795696,5007.312714351018
2223.01,1238.2399337748343,910.01,150.81774834437084,31288.42741,3415.394096289474,5041.8532633022205
2228.06,1233.21,1053.43,152.6571523178808,31045.47494,3487.907475929919,4953.974590804556
2225.03,1256.3586577181206,1570.55,162.8743624161074,31998.96241,3379.36278212766,4913.041290791978
2227.05,1237.452,652.46,133.87213333333332,31600.10634,3354.93798348285,4891.667939437902
2228.06,1241.0408666666667,1053.43,155.83626666666666,31289.37378,3457.289757433155,4999.635698472455
2227.05,1241.2767105263158,1584.69,165.20144736842107,31600.10634,3437.771642194149,5008.724409763694
2224.02,1258.6972483221475,756.49,146.72114093959732,31289.37378,3459.9823765866668,4954.099642888076
2223.01,1222.0867105263158,1580.65,155.1678947368421,32019.31997,3575.880317614556,5158.2489374016295
2227.05,1238.3004,1021.11,147.19740000000002,31856.99378,3460.331750508021,5088.479208340334
2226.04,1246.7289864864863,777.7,138.2062162162162,31776.462440000003,3442.415207777777,5109.831413340405
2228.06,1235.406241610738,956.47,148.89704697986576,31856.99378,3469.1258685258963,5026.041144236676
2227.05,1257.341543624161,1555.4,152.99127516778526,31599.30238,3424.8548107142856,5047.431073541008
2223.01,1249.5462416107382,654.48,138.46489932885908,31948.76238,3475.062478875502,5091.373696199223
2228.06,1236.975761589404,1237.25,159.1251655629139,31501.99494,3544.5888283827494,5075.148444409648
2228.06,1253.6995333333334,1555.4,150.7728,31948.76238,3415.208490543767,4988.4755605469145
2222.0,1220.5318421052632,1601.86,173.89276315789476,29842.99116,3419.2881113207545,5033.731162489935
2225.03,1248.4277852348994,990.81,144.5181208053691,31775.67262,3399.999271356383,4936.807402273324
2228.06,1266.751554054054,1575.6,169.35243243243244,31170.62,3466.8480750264557,5041.988183098374
2225.03,1231.0905013513511,1491.6286,162.47132972972975,33364.456251,3429.474134295749,5319.720911902915
2225.03,1256.2147972972973,1522.07,167.49621621621623,31775.67262,3535.5403446347937,5066.400868478966
2224.02,1190.2753503184713,1572.57,155.33414012738854,31170.62,3410.200377553476,4939.470521158523
2226.04,1262.1495918367348,1200.89,155.8217006802721,30911.60247,3294.373260446194,4852.204273098846
2228.06,1187.941282051282,947.38,150.75544871794872,31855.88884,3478.964378097166,4942.008135743089
2227.05,1273.9191836734694,696.9,138.6448299319728,31288.42741,3535.615966603774,5034.13780516092
2225.03,1257.0200675675676,1061.51,159.8393243243243,32070.76634,3544.058192537313,5142.473082734568
2227.05,1253.3628666666668,1223.11,158.8999333333333,31225.60238,3194.234631615385,4754.994890444865
2226.04,1247.6025,1233.21,151.71155405405406,32070.76634,3445.778090365854,5007.347229468564
2224.02,1234.7758389261744,1585.7,147.38543624161076,31776.35134,3369.5134086410253,4994.171701132027
2217.92465,1272.6205258064515,1294.8705,133.38841935483873,32093.955717800003,3223.947392436735,5681.682993056337
2229.07,1212.0195483870968,1233.21,148.2093548387097,31776.19378,3582.16376937415,5165.166357323942
2226.04,1232.6444,439.35,136.8752,31502.91,3409.20367733871,4960.975444709737
2228.06,1281.4686301369863,1585.7,162.6030821917808,31170.20994,3470.4891413458945,4978.785976579993
2225.03,1172.961582278481,1565.5,156.30708860759495,31502.91,3481.7395502156337,5013.50733716701
2233.11,1242.7376666666669,663.166,142.84292585034012,33577.616751,3304.156613228947,5314.255769448438
2233.11,1268.0996598639456,676.7,147.26074829931972,31978.682620000003,3406.347023947368,5061.1959709032735
2228.06,1228.7121333333332,898.9,165.93626666666665,31586.72384,3454.383512308744,4904.114465687131
2225.03,1260.630135135135,1216.04,151.04277027027027,31171.20378,3155.5522949275364,4861.863577780922
2227.05,1250.2105369127516,1194.83,143.64369127516778,31598.38631,3424.134114436906,4963.140279870083
2224.02,1195.537,868.0545999999999,139.6136116883117,32598.344688,3203.622410109615,5276.864062158596
2224.02,1219.9357142857143,885.77,143.93155844155845,31046.04256,3302.7035155769227,5025.5848211034245
2223.01,1266.9085135135135,1560.45,150.31256756756756,31689.49134,3447.37115082544,4894.277465360898
2225.03,1240.3473333333334,1209.98,149.48,31933.51744,3503.7268561403507,5068.724166408301
2214.9098,1323.2460405405404,1053.0765,134.6118445945946,32006.3862534,3198.0300361844925,5686.47488324991
2226.04,1260.2343243243242,1002.93,149.56871621621622,31689.49134,3553.366706871658,5169.5226211362815
2223.01,1222.5158823529412,1227.15,147.15633986928106,32016.05262,3475.925459744624,5013.38018763352
2211.8949500000003,1283.6416764705882,1288.5075000000002,132.44070588235294,32336.213146200003,3128.3329137701617,5514.718206396872
2225.03,1241.8317880794702,1296.84,151.821059602649,31289.98988,3448.430132820164,4910.729359041176
2226.04,722.9720930232559,869.61,152.32209302325583,31775.07369,3292.153710490956,5008.296299631863
2224.02,719.92484375,788.8100000000001,155.49265625,31289.98988,3430.9921132520326,4929.686958921794
2226.04,1123.5207936507936,1578.63,138.5784126984127,31775.07369,3384.180406015937,5029.373048479998
2223.01,1255.5664864864866,1198.87,154.72108108108108,29670.80131,3304.3601200785342,4824.82165510904
2224.02,735.232283464567,1107.97,161.51251968503936,31598.055030000003,3358.05097418421,4898.678199171696
2232.1,1264.7350925925928,952.43,168.96925925925927,31974.42244,3414.406088998665,4931.013216764593
2225.03,1271.1708843537417,930.21,143.0352380952381,32003.175120000004,3423.6810831733337,5056.753533188604
2227.05,1289.3549315068494,1468.54,161.36479452054795,31974.42244,1989.330640482866,4196.824013688321
2227.05,1261.8816326530612,843.35,147.09585034013605,32003.175120000004,2562.081937157058,4567.76386309473
2224.02,1226.6051315789473,1437.23,151.4734210526316,31689.60244,2507.9549669259263,4718.213726690991
2227.05,1256.7148299319726,866.58,156.3438775510204,31932.87003,2897.14515840992,4806.155694964199
2227.05,1264.671156462585,682.76,134.30938775510205,31447.78622,3384.716411248741,5065.742179350059
2211.8949500000003,1273.0782647058825,1248.2085,140.65141176470587,31713.4584178,3222.7066136204085,5642.103039930121
2223.01,1212.4554901960785,1188.77,156.27934640522875,31399.46378,3580.785126244898,5129.184581754655
2226.04,1111.9562130177517,1063.53,155.54,31776.88866,3510.0093994459103,5215.578892188015
2227.05,1269.851700680272,1202.91,146.05149659863946,32003.08119,3523.7812315081524,4998.918519945515
2226.04,1267.7355102040815,1578.63,166.43700680272107,31857.73512,3562.017855421196,5115.773291300642
2224.02,1261.2838775510204,1193.82,146.7866666666667,31855.35253,3409.4085794895286,5044.438276563266
2225.03,1259.6761224489796,1590.75,139.4487074829932,32064.37506,3097.1535716824646,4833.90259178425
2224.02,1273.7474149659863,1320.07,151.03278911564624,32038.54128,3570.074305630936,5136.861187830929
2225.03,1231.7747368421053,1264.52,155.73934210526315,31599.96494,3540.040215625,5025.885198503581
2231.09,1284.783125,772.65,146.21152777777775,31932.57006,3510.190680613079,4975.262943684825
2227.05,1281.108904109589,903.95,139.70513698630137,31398.05988,3564.531942667579,5068.447601294496
2228.06,658.7698233215548,849.41,155.7719787985866,31776.05238,3474.4859982441703,5048.665380006464
2231.09,917.6073891625616,1021.11,147.3704433497537,32086.9425,3541.430221726028,5007.940779665536
2226.04,1219.483181818182,949.4,150.995,31942.55997,3506.4941441039678,4922.769509335901
2229.07,972.4290575916232,912.03,148.3060732984293,31400.04756,3536.429277795918,5075.459474489656
2225.03,1275.5750340136055,1585.7,147.13707482993195,32083.01259,1944.9745310919968,4115.764141500693
2224.02,1172.0954716981132,1240.28,153.98371069182392,31551.51625,187.1259979096588,1399.3670026304746
2227.05,1238.5158666666666,772.65,139.64933333333337,32032.497440000003,2619.1246022713863,4546.781048274729
2233.11,1211.19987012987,1061.51,152.31980519480518,32083.29741,3344.560324212548,4937.123735057723
2225.03,1212.8132467532469,1068.58,147.76168831168832,31290.305,3417.634704417098,4934.047599791474
2224.02,1161.62625,1236.24,153.1601875,31289.83131,2786.038829025157,4728.484896499774
2224.02,1248.892297297297,1199.88,159.64824324324326,32003.87,3586.3141876222826,5064.719787584406
2225.03,1072.9757954545455,1236.24,156.82545454545456,31777.36134,3320.960139371069,4990.210401228937
2228.06,1148.8049635036498,940.31,140.7733576642336,31291.03119,3628.3964854371584,5189.647708154531
2228.06,1306.522826086957,867.59,153.3004347826087,31289.70506,3269.3584601599014,4899.684186938919
2230.08,1282.3633333333337,654.48,138.42496598639454,32001.313690000003,3563.872331149111,5036.195028583619
2226.04,1267.2957823129252,1550.35,177.43020408163264,31600.86384,3013.529234896074,4817.558762527781
2227.05,693.0642696629213,1585.7,154.9007116104869,31502.988780000003,3540.1301174555406,5013.209709166095
2225.03,1267.570612244898,602.97,137.5455102040816,31289.23238,3191.9866936809817,4864.402254678454
2224.02,1135.541768292683,841.33,144.49158536585367,31492.28884,3554.2050399182567,5066.971467747518
2223.01,1271.5006802721089,1143.32,154.07653061224488,31600.95878,3585.1468521981,5077.732221698339
2228.06,1258.308843537415,1579.64,156.4125850340136,31979.18762,3607.252524324693,5129.230586655729
2225.03,1177.7814556962026,1139.28,157.31069620253163,31502.07372,3608.744314517007,5193.552628478479
2225.03,1264.4581632653062,921.12,147.86537414965986,32058.39384,2019.9591286163052,4119.459407102504
2228.06,1266.7667346938774,1179.68,160.17775510204083,31288.19006,3855.75463154161,5563.930063373544
2227.05,1271.418231292517,927.18,145.08959183673468,31691.085120000003,3623.815490366848,5030.46691818413
2225.03,1267.014081632653,1263.51,160.41823129251702,31932.08122,3140.082043321123,4798.181284821684
2224.02,1276.688424657534,1227.15,156.9858219178082,31690.58012,3578.0362221331525,5096.087244805419
2224.02,1233.2504,542.37,133.33346666666665,32056.53241,3501.931724301221,4987.845607175264
2225.03,1265.1452380952385,899.91,158.6730612244898,31775.90997,3272.312729847716,4902.080165771674
2230.08,1392.5514572864322,1198.87,151.4289447236181,31557.79744,3522.2239116847827,4969.078182158758
2227.05,1101.8806395348838,1578.63,149.1335465116279,31287.79616,3608.756172173913,5167.88674681215
2223.01,960.6512953367876,1270.58,164.87595854922282,32109.47762,3503.490970831063,5002.10096873228
2222.0,759.056056910569,1555.4,160.51199186991872,31758.10872,3584.456355319728,5114.473011543373
2225.03,972.0092708333332,1409.96,152.446875,31400.18997,3500.3483970628417,4970.3975512611205
2213.9048500000004,1020.609734375,1480.458,137.2021875,31714.1918697,3150.313557356558,5467.437306387233
2226.04,1203.4880921052631,962.53,151.34052631578948,32110.47247,3607.8248728180574,5052.508386913817
2228.06,1246.963624161074,703.97,137.461677852349,31288.45872,3511.767686729986,4946.219320695889
2226.04,1270.7252739726027,1342.29,159.15801369863013,31856.55241,3540.473318994565,4996.731546499394
2228.06,1240.9087417218543,1342.29,150.11543046357616,31398.76991,3487.503653161376,5135.024748471788
2218.9296,1035.1153333333334,1151.703,140.03409523809526,32375.5675841,2443.939442188601,5062.045341724115
2230.08,985.824126984127,1096.86,155.59343915343916,32055.01741,2715.488269098445,4601.859401567377
2228.06,887.7034285714286,790.83,143.58833333333334,31689.76,2109.195966327361,4195.334730007933
2227.05,1097.0430994152048,1361.48,165.77584795321638,32044.28616,2746.208192625,4679.097623846805
2226.04,993.2920212765956,1583.68,158.1294680851064,31996.56366,3246.682997560356,4760.93933868882
2226.04,981.7737234042552,1580.65,158.7365425531915,31399.22744,3576.055617779273,5121.898183532337
2224.02,1150.087,1580.65,157.8566875,31931.67116,3509.727133654891,4954.138668549924
2223.01,1147.3042331288343,1184.73,150.2359509202454,31668.36012,3573.4613822677597,5053.917450671355
2226.04,1031.2269273743018,1051.41,139.4872067039106,31994.51134,3340.4826865172854,4965.421736588145
2227.05,1100.9480952380952,1132.21,167.2632142857143,32034.26494,3332.7779507270407,5037.426149750827
2223.01,971.3254166666668,721.14,152.29958333333332,31857.00994,2397.337308513146,4563.9340641294775
2226.04,1062.4155172413791,949.4,148.07528735632184,31288.45872,3382.865697643229,4996.681217982987
2211.8949500000003,1267.460653846154,719.019,133.8211153846154,32008.1714284,2865.8549978121955,5340.86384565506
2223.01,1207.1053846153848,684.78,148.69012820512822,31691.25884,3184.2833309024395,4855.330768777327
2223.01,1200.9676923076922,1594.79,149.80371794871797,31559.10741,3091.176694065534,4717.471962888844
2230.08,1213.278896103896,1594.79,165.08253246753247,31748.0875,2658.497118896982,4488.326521146133
2227.05,1212.5312337662338,774.67,140.60642857142858,31990.77131,473.0830948264317,2199.3209476661023
2226.04,1193.689677419355,1095.85,148.52212903225808,31777.33003,3076.469545584725,4762.147352265338
2226.04,1169.8158838709676,1073.933,144.06646516129032,33366.196531500005,2984.175459217184,5000.254719878605
2226.04,1204.428258064516,1260.48,162.60348387096775,31813.72134,2738.8361774534164,4668.813464974551
2226.04,1197.491572327044,1580.65,136.96616352201258,31846.26253,3415.7030438411457,4818.818165411479
2225.03,1155.3040384615383,1095.85,159.70948717948718,31289.91009,3427.434744869792,4956.921741805967
2227.05,1194.5934810126582,1548.33,151.50639240506328,31172.76625,3374.3985698195875,4975.578239034791
2223.01,1043.0576404494382,633.27,138.0976404494382,31857.83006,3378.976895077519,4956.783904130709
2225.03,1264.4018085106384,1192.81,164.27542553191492,31373.55122,3442.78778075227,5049.348784806318
2222.0,692.324081632653,1099.89,179.6357142857143,31503.38369,3436.598861795866,4879.756936652077
2229.07,1445.904117647059,520.15,194.2170588235294,31909.98747,3321.1067971963826,4849.665850204889
2225.03,1362.555047706422,654.2578,136.00752660550458,32730.824469000003,3242.030013093927,5073.718026916466
2225.03,1390.3622935779815,667.61,140.21394495412844,31172.21378,3342.2989825710592,4832.112406587111
2227.05,1264.8704081632652,1136.25,140.69231292517006,31924.94759,3323.6744028715366,5024.192189239414
2214.9098,1325.2498571428573,994.749,133.04173469387757,32008.3152625,2865.1306589107808,5244.864677034188
2226.04,1262.1427210884356,947.38,147.82414965986396,31691.40125,3183.4785099008677,4768.058797303806
2228.06,1259.449387755102,1103.93,155.0934013605442,32022.8075,3235.363721882793,4920.662456925455
2223.01,1259.7860544217683,1407.94,164.12843537414966,31932.69631,3339.351592095731,4914.532817056608
2229.07,1276.4613605442178,940.31,140.78850340136054,31929.03506,3355.825808741893,4856.690074684974
2232.1,1264.1283673469388,1364.51,153.71238095238095,6325.85119,246.60109114503817,765.4753605819526
2223.01,1271.6037414965986,842.34,153.93224489795918,31776.63616,5364.009208121212,6161.802626910314
2225.03,1267.1240136054423,1005.96,152.29013605442177,31552.82622,3529.095003265028,4899.3454715176185
2230.08,1273.6376712328768,819.11,137.8719178082192,31599.72759,3517.23702021739,5037.944891155984
2224.02,1245.8827702702704,1578.63,161.28608108108108,31288.45872,3502.458173768708,5005.325653100399
2229.07,920.4763725490196,766.59,143.32098039215686,31997.399940000003,3552.1149172108844,5020.760836733665
2226.04,1158.4131874999998,1049.39,144.37949999999998,31184.69738,3508.7405497817194,4995.9708462517465
2232.1,1204.93,1581.66,168.93064516129033,31690.70738,3484.0701269836954,4904.812282691009
2223.01,1199.7496774193548,1115.04,148.0529677419355,31932.71247,3512.3963852581523,4991.314741440093
2225.03,1209.8291558441558,1118.07,155.0022077922078,32073.27619,3551.9150081147545,5010.895238936208
2226.04,1217.1090259740258,1572.57,158.09123376623376,31600.13866,3482.195901820652,4940.702720620096
2226.04,1083.753488372093,1560.45,151.55872093023254,31778.135,518.748463284351,2312.6409626041245
2228.06,1278.872993197279,901.93,141.2557142857143,31934.35372,2618.709359558823,4598.123550703722
2226.04,737.4556916996048,1341.28,151.27644268774705,32004.53256,3411.5434228129034,4944.814927108811
2224.02,1094.210235294118,870.62,148.72547058823528,32061.14003,3423.786603359173,4976.609538258005
2226.04,1262.2389115646258,1266.54,148.63489795918366,31684.58375,3448.131864980545,5070.602100535961
2225.03,1273.8504761904762,1191.8,153.26578231292518,31468.90128,3448.256862632944,5030.8154005767865
2225.03,1267.2408163265306,1546.31,148.6692517006803,32074.14378,3594.196433012212,5027.089163047735
2223.01,1245.875945945946,849.41,149.46635135135136,32002.14997,3095.0546032363213,4863.055120282627
2227.05,1266.107142857143,1408.95,149.36319727891157,32106.62134,3506.4163797282613,4856.39642244204
2227.05,1258.418775510204,1237.25,148.0508843537415,32051.48241,2037.4113451822504,4081.355417390445
2222.0,1268.2324324324325,1029.19,154.09324324324325,31932.50744,3118.056693521127,4832.207035068879
2214.9098,1340.2395616438355,1299.1125,139.13303424657536,32393.0520981,3181.7193320665765,5472.363171006244
2226.04,1276.4186301369864,1237.25,154.5922602739726,32072.32881,3535.243702296196,4974.875610005675
2223.01,1242.6636,1561.46,151.98479999999998,31776.19378,3574.7039700271744,5023.595180749114
2221.94445,1350.7210787671231,1448.6430000000005,128.5487876712329,32319.381496200003,3225.270165512996,5560.405327420308
2233.11,1286.4010273972603,1379.66,142.83198630136988,31999.38762,3583.633517236662,5054.913934018461
2223.01,1286.4148630136986,1568.53,153.94198630136987,31600.51741,3573.4170656164383,5019.779191885392
2227.05,1275.7476027397258,1159.48,158.9297260273973,32089.72,3532.40040683424,4920.168796619844
2227.05,1233.1965333333333,892.84,137.30613333333332,32154.13881,3591.091926484268,5063.424717010412
2227.05,1258.6042857142857,835.27,147.26074829931972,31599.712440000003,3530.259336333789,5073.704538971519
2226.04,1271.4869387755102,1387.74,155.84231292517006,31932.72762,3530.262444938942,4967.130356220365
2223.01,1217.2612418300655,1525.1,143.2153594771242,32065.40122,3579.6301784404923,5035.013530645776
2220.9395,1127.5370086206897,808.101,130.23775862068968,32414.012092800003,3203.011696106558,5494.043288060369
2232.1,1073.8447701149423,769.62,144.7086206896552,32093.08128,3558.901884562842,4994.584807327608
2227.05,1260.651768707483,1389.76,152.29013605442177,31599.191280000003,3571.8279405578232,5068.318788776261
2226.04,1117.5289285714289,1318.05,153.08113095238096,32097.295,3580.879638248974,5117.793555125788
2226.04,1270.2021088435374,960.51,154.7292517006803,31440.35262,3571.2328159917924,5064.129044057896
2224.02,1241.189,908.6364,150.3073068027211,33528.71815650001,3434.105072396744,5280.168855565746
2224.02,1266.519387755102,927.18,154.9559863945578,31932.11253,3540.314507625509,5028.732243395948
2230.08,1281.1296575342465,1387.74,151.55534246575343,32061.62988,3515.512223142857,4948.076800695148
2226.04,1245.3838666666666,1233.21,147.72933333333336,32086.752620000003,3610.8754921555255,5118.8471023786105
2223.01,1284.332602739726,1236.24,161.095,32108.54741,3519.8260628629578,4989.187495177348
2211.8949500000003,1348.5492328767125,1298.052,144.9855,32429.6328841,3167.843456576662,5488.106244695083
2228.06,1248.4487162162163,1387.74,144.47094594594594,31398.690120000003,3261.319837925,4932.705165333606
2216.9197,1310.8711520270272,1457.1270000000002,130.02385135135134,31712.677021200005,2935.1878541325,5425.975681866967
2223.01,1286.9060273972605,1010.0,151.38931506849315,31599.90131,3489.2113243715844,4951.943458161128
2225.03,1268.951632653061,1520.05,151.37632653061223,31289.121280000003,2782.395767560718,4742.773839629477
2228.06,1261.8953741496598,1046.36,150.37319727891156,32125.02253,3504.8832501502734,5013.811294135544
2226.04,1203.028051948052,1227.15,156.40571428571428,31599.22259,3515.236119646739,4980.918119675576
2227.05,1277.9059589041096,1575.6,161.46164383561646,32096.742530000003,3517.811484707483,4929.961481991717
2233.11,1232.4341059602648,1315.02,158.38940397350993,31398.34369,3509.314249849727,5000.5070398227945
2224.02,1233.9372,696.9,139.16453333333334,31856.126190000003,3548.300518907103,5012.679763547947
2227.05,1249.5652666666667,1575.6,149.0288666666667,31502.247440000003,3601.2979740081523,5072.873083134098
2227.05,1185.548227848101,753.46,144.6409493670886,31932.980120000004,3563.5455819701087,5054.334652440513
2227.05,1192.8164743589743,666.6,141.35467948717948,31501.22128,3505.4223379069767,4935.685102497197
2225.03,1247.6664666666666,1071.61,150.7122,31501.347530000003,3476.7425111141306,4878.339928901014
2225.03,1174.8665189873418,1122.11,154.0569620253165,31598.02372,3482.8404452917234,4954.714215201494
2227.05,1189.5598717948717,1579.64,147.51179487179488,32002.74991,3539.321026643929,5015.057694769032
2223.01,1267.2133333333334,740.33,137.89591836734692,31598.56003,3477.1063677309785,4869.027570848988
2226.04,1197.6541401273887,1185.74,154.56216560509554,31287.00634,3252.359938182957,4966.973898057434
2223.01,1256.8085135135134,698.92,138.69074324324325,31775.34134,3445.667515849316,4787.343197115988
2226.04,1156.8389440993788,1438.24,148.25670807453417,31599.1125,3405.379991653645,4999.069744787017
2227.05,880.1984037558685,1407.94,151.0637558685446,31490.26884,3130.2482184004884,4746.624257640725
2227.05,1137.561768292683,781.74,143.35841463414633,31775.83119,3568.431127795918,5055.014551651592
